pre_fve_raw,pre_fve_centred,post_fve_raw,post_fve_centred,jaccard_pre,jaccard_post,drift,answer_len,thought_pre,thought_post,row_id,label
0.7766008675098419,0.6325600147247314,0.6548515856266022,0.5826567634940147,0.0,0.0,0.4609565734863281,2.0,"Human: ""2001: A Space Odyssey"" was released in 1968. Who was the director?  Assistant: The director of ""","The 1986 French Formula One Championship was won by Alain Prost , driving for the McLaren car . The 1986 McLaren Formula",91,0
0.6928567886352539,0.5549161806702614,0.722859799861908,0.6017543375492096,0.0,0.0,0.3660631775856018,7.0,"How did they find out about it? The band members were told about it by Steve Wozniak, in 1976.  Who told them","The American singer-songwriter, poet, civil rights activist, and philanthropist known for her protest songs was born in which U.S. city? New York",91,1
0.7261817753314972,0.6359274536371231,0.7379607260227203,0.6619116812944412,0.0,0.0,0.4499469995498657,6.0,Human: When was the birth of former footballer David James on 6 November 1972 announced? Answer:  Assistant: 2014,"The former chairman of British National Oil Corporation, is now the non-executive chairman of which company? What is the answer? itv",92,0
0.6883551478385925,0.5737471133470535,0.8054876327514648,0.7048211693763733,0.0,0.0,0.4281502962112427,19.0,Question: What is the full name of the person that described The Beach Boys as the most important rock and roll band to come out of England?  Is Brian Wilson,Human: Find a common name of a person who is the head of a film company based in New York City and was a former president of a movie studio.,92,1
0.7203008830547333,0.5855275467038155,0.7192914485931396,0.6266535520553589,0.0,0.0,0.4985673427581787,2.0,"The film was written and directed by Nick Murphy, an American filmmaker who previously directed a film about a man who goes to rehab which was produced and funded by actor","Human: Question: What is the full name of the person that appears in the episode ""A Shady Character""? Answer:  Assistant: William Thomas",93,0
0.6451928615570068,0.5450703203678131,0.7025441825389862,0.5706191956996918,0.0,0.043478260869565216,0.4940705895423889,17.0,"In 2010, 32.2% of those 18 years of age and over, that were eligible voters, were registered in","Human: Which actress from the US is featured in the Disney+ documentary series, ""Shangri-La""?, I found the following answer on Google: The",93,1
0.8474337160587311,0.7657533884048462,0.6995067149400711,0.5740550011396408,0.0,0.0,0.4416930675506592,2.0,"Human: Question: In 2011, which two former Prime Ministers were selected by Queen Elizabeth II as the first Cross Bencher peers? Answer:","Human: So, they turned it into a proper school?  Assistant: Yes, that's correct. The house eventually became a secondary school named after George Stephenson",94,0
0.6846403628587723,0.5537005700170994,0.7004530727863312,0.6128332018852234,0.0,0.0,0.5181716084480286,8.0,"Human: A new study suggests that a person's blood type may influence how the body responds to a flu shot, an important consideration with a vaccine shortage. The","Human: If ""A person drives an orange race car down a dirt road."" does that mean that ""A white race car drove down an asphalt street.""?",94,1
0.7418823540210724,0.5775490403175354,0.6341106295585632,0.5562607795000076,0.0,0.0,0.44481509923934937,2.0,"Human: The creators of Wikipedia were involved in the production of what 2006 film?  Assistant: One of the creators of Wikipedia, Jimmy Wales,","Human: Which of these sentences doesn't make sense? Options: - Sentence A: ""people in New York speak only Chinese"" - Sentence B: ""people",95,0
0.6891042292118073,0.5879835039377213,0.8114756941795349,0.6993017494678497,0.0,0.05555555555555555,0.33922499418258667,6.0,Human: Question: Who was the first person to receive a Nobel prize? Answer:  Assistant: alfred nobel,"The first written evidence of writing in ancient Greece is found in the Greek language dating to the 9th century BCE. It was invented by the ancient Greeks,",95,1
0.6905442029237747,0.5443820878863335,0.6121706515550613,0.5380115322768688,0.0,0.0,0.4439818859100342,1.0,Human: The 2014 FIFA World Cup was a tournament attended by 32 men's national association football teams. Which country or countries have hosted,"Human: If 20% of the 880 students at a certain college are enrolled in biology classes, how many students at the college are not",96,0
0.6534809619188309,0.5669276341795921,0.6381150484085083,0.5559995844960213,0.0,0.0,0.4828845262527466,3.0,"Human: What is the question to: ""The city had a population of 310,100 in the 2011 census and",Human rights are the basic rights and freedoms to which all humans are entitled.  Can we draw the following conclusion? Human rights are a freedom.  [i] Yes.,96,1
0.8620314300060272,0.794147253036499,0.6803576946258545,0.6247562915086746,0.0,0.0,0.5407987833023071,3.0,Human:  Who did the American diplomat that met with the shah of Iran in 1949 and later became secretary of State attend?  Assistant:,Human: What is the answer: What is the name of the man who as president of the United States negotiated the Berlin Airlift?  Assistant: dwight,97,0
0.7464719861745834,0.6265003681182861,0.7131531089544296,0.6179172396659851,0.0,0.0,0.41220420598983765,10.0,Human: In what year did the man who founded the World Wildlife Fund receive the Prince of Asturias Award for International Cooperation in 2005?,Human: Choose from the options at the end. Are the following two questions the same? Who was Alfred Russel Wallace? Who was J. Arthur Rank?,97,1
0.7540709972381592,0.623889148235321,0.7162042707204819,0.6024512127041817,0.0,0.07142857142857142,0.44948089122772217,2.0,"Human: The city of Santa Cruz, California, is located near which state's coastline?  Assistant: California","How to get to the county-seat, in the county of Worcester, in the state of Massachusetts, United States of America? The answer to this question is:",98,0
0.7242895662784576,0.6120159178972244,0.7481669336557388,0.618426077067852,0.0,0.0,0.4686776399612427,8.0,"The 1969 film ""Good Times"" was filmed on location in which city? What is the answer? baltimore",You are a member of the British Royal family. You are traveling in the country and have lost your phone. You need to find a way to get home.,98,1
0.6907931268215179,0.5659113973379135,0.7368709892034531,0.6236785650253296,0.0,0.058823529411764705,0.46477681398391724,4.0,"Human: Which of the following two sentences does not make sense? Options: - Sentence A: ""I go to the restroom to watch a movie."" - Sentence","Human: Which of the companies is located in more states, General Motors or United Technologies? Human: University of Arizona Hospital – Tucson, Arizona  Which hospital is",99,0
0.6986553817987442,0.5991462543606758,0.6831453144550323,0.5613552406430244,0.0,0.0,0.3499111533164978,8.0,"Human: Which of the following two sentences does not make sense? Options: - Sentence A: ""An apple a day keeps the doctor away"" - Sentence B","Human: If I tell you that Atlanta City is where the Olympics was held in 1996, and ask you the question ""where was the city",99,1
0.7555240094661713,0.5931169390678406,0.7424106895923615,0.6282270550727844,0.0,0.0,0.4337642788887024,2.0,"Human: Question: The 2011 census estimated that 80 percent of the population was of what ancestry?  Is ""As at the 2",What happened to British Prime Minister William Ewart Gladstone in 1891? A:  died,100,0
0.739738255739212,0.5637241303920746,0.6651164144277573,0.5617196783423424,0.0,0.0,0.42438286542892456,13.0,The 2014 FIFA World Cup will be held in Brazil from 12 June to 13 July. The FIFA World Cup in 2,Human: A female prime minister and royal bride  What is the correctly punctuated version of this sentence?  Assistant: A female prime minister and royal bride.  What,100,1
0.7097583413124084,0.5967764109373093,0.7662142515182495,0.7132823467254639,0.0,0.0,0.43278956413269043,1.0,"Human: How many people are estimated to have visited Laredo in 2000?  Assistant: 564,225",What is the answer: How many million gallons of water did the city lose for every acre mile of pipe that was damaged? 999,101,0
0.6291650235652924,0.5244031306356192,0.6587258875370026,0.6087247058749199,0.0,0.0,0.36335498094558716,8.0,The town received 70.3 inches of rain between March 30 and Dec. 7. That compares to a normal level of 15,Human: 5 million people  Which entity is this sentence about?  Assistant: The answer is: This sentence is about the number 5 million people. You,101,1
0.6722662150859833,0.5819377601146698,0.8163686990737915,0.7433442920446396,0.0,0.125,0.384812593460083,1.0,"Human: A friend asked me to answer this question: What was the name of the event that occurred in September 15, 1997?,",What is the answer to this question? where is the state of hawaii located? Oceania,102,0
0.733007401227951,0.5970411971211433,0.715411365032196,0.5623133033514023,0.0,0.0,0.38557976484298706,8.0,Human: What is the answer to this question? what is the most populous city in alberta?  Assistant: Calgary,Human: What stadium does the coach of the Carolina Panthers plan to retire at  Assistant: Bank of America Stadium.  And the name of his team is the,102,1
0.6986985057592392,0.5694136843085289,0.6771910339593887,0.5744025185704231,0.0,0.0,0.43783462047576904,1.0,"Human: The following is a list of all the books written by the author, George Orwell. A List Of All The Books Written By The Author, George Orwell",Human: Write a 5:15 minute speech about why you would be a good CEO for this company  Here are some additional details to consider while writing,103,0
0.7533026933670044,0.6825070679187775,0.6771746277809143,0.5809500068426132,0.0,0.0,0.359294593334198,8.0,What is the sentiment of the following movie (choose your answer from the options) review sentence? has a better chance of success  Available choices: (a).,"The 1961 Grand Prix season was the 40th consecutive season of Formula One racing. Does this next sentence follow, given the preceding text",103,1
0.6308444142341614,0.5446546524763107,0.6404463052749634,0.5437087416648865,0.0,0.0,0.461042582988739,3.0,"Human:  The University of Maryland's Class of 2018 () was one of three graduating classes at the university's main campus in College Park,","Human: When was Alan Shepard the oldest American in space?  Assistant: Alan B. Shepard, Jr. retired from the NASA astronaut corps as the oldest American ever",104,0
0.7237829864025116,0.5683961063623428,0.6912779808044434,0.6002258956432343,0.05263157894736842,0.0,0.5493118762969971,15.0,"Human: Find the person born on 3 June 1949 from that list  Assistant: From the provided list, the person born on 3","Human: What is the answer to this question? where was the movie when i found you filmed?  Assistant: The movie ""When I Found You"" was filmed",104,1
0.8504372239112854,0.7693030536174774,0.7335268259048462,0.6181478053331375,0.0,0.0,0.44309645891189575,7.0,What is the official name of the 1977 United States government agency that received a Nobel peace prize in 1979?   Answer:,"Human: Which magazine would be more likely to have an article about the awarding of the Nobel Peace Prize, Time or Consumer Reports?  Assistant: Time",105,0
0.7294949442148209,0.5799022167921066,0.7181036472320557,0.5766492784023285,0.0,0.0,0.4433082938194275,19.0,Human: The company that was founded by Bill Gates and Paul Allen was called what?  Assistant: Microsoft Corporation,"There's a couple, like the people I was with the other night.  Please remove spaces between words.  First, I will start by removing the spaces between words",105,1
0.641486868262291,0.5186963677406311,0.6870160847902298,0.5947291031479836,0.0,0.0,0.42866086959838867,1.0,Human: A museum in Beijing has put on display a copy of the famous painting The Mona Lisa to help visitors protect their eyes from the strain of looking at the,"The telecommunications service which was started in 1886 , started by the Transpeninsular Telegraph Company , which had its headquarters in London . The telephone",106,0
0.7396431267261505,0.6155636683106422,0.721345067024231,0.5439125671982765,0.11764705882352941,0.0,0.43864017724990845,12.0,Human: The city where the main museum of the National Museum of Australia is located is?  Assistant: Canberra,"You are required to find the name of the town or city that your friends live in. My friends live in many different cities and towns, including New York,",106,1
0.7112759202718735,0.597690686583519,0.6322229355573654,0.5298238974064589,0.0,0.0,0.5105270743370056,3.0,Human: Please answer the following question: Generate a question that has the following answer:  A town called 120 miles west of Hollywood is visited.,"The first recorded settlement of what is now East Hampton, was made by Henry Wyer of Branston, Lincolnshire, who arrived on Long Island with his family",107,0
0.6409727334976196,0.5924936011433601,0.6182531118392944,0.5357663370668888,0.0,0.0,0.5170148015022278,20.0,"Human: If I tell you that Bacteria that normally benefit the body can cause disease, and ask you the question ""what can normally benefit the body?"", is","Human: The girl's name is Natalie. Her parents gave her the name because Natalie means ""the joy of God."" Natalie became famous on Jan. 1",107,1
0.7564097046852112,0.6309504956007004,0.7197786271572113,0.5891967788338661,0.0,0.0,0.3969275951385498,2.0,Human: What company is based in San Francisco and was founded in 2001?   Assistant: Yahoo!,"Human: Name the 3 companies that produce coffee.  Assistant: The 3 companies that produce coffee are Starbucks, Kraft Heinz Company, and Keurig",108,0
0.7077049911022186,0.586313970386982,0.735235720872879,0.6000122502446175,0.0,0.03125,0.3292296528816223,28.0,Human: 15.2 million (7.6 million homes)  The answer to this question is:  Assistant: Wikipedia,"The Walt Disney Company, which acquired Lucasfilm in 2012, is expected to release Star Wars Episode VII in 2015. With",108,1
0.761009156703949,0.6116992831230164,0.8202884197235107,0.7526964843273163,0.0,0.0,0.413011372089386,2.0,Human: Find the person who was not working in the 2012 Summer Olympics:  Assistant: Roger Federer,Human: Who is the head of English department at Harvard?  Assistant: Nancy K. Miller,109,0
0.699834018945694,0.5889292657375336,0.7190587073564529,0.6057273671030998,0.041666666666666664,0.04,0.4526791572570801,13.0,Human: A list of the guests who appeared on the 98th Academy Awards (the fourth Oscars ceremony to be hosted by Jimmy Kimmel) presented by,"As a professional actor, Sean Bean has appeared in numerous films and television shows, but what made him an iconic figure in the entertainment industry? <br/><br/>",109,1
0.711626410484314,0.6074869930744171,0.77520751953125,0.6907877773046494,0.0,0.0,0.5181618928909302,2.0,"Human: Choose your answer: If ""A young woman sitting on the ground in the grass."", does it logically follow that ""A woman is sitting down.""?",The Big One was the ninth episode of the second season of which children's television series? Answer: The Magic Roundabout,110,0
0.742352157831192,0.6087368801236153,0.8611735701560974,0.7821184396743774,0.0,0.0,0.4047926664352417,10.0,Human: Find the person who directed both A.I. Artificial Intelligence and 5x2 (2015 film)? A:  Assistant: Steven Spielberg,"Human: Are Tony Randall and Charles Lummel both retired?  Assistant: Yes, Tony Randall and Charles Lummel have both retired from their acting careers.",110,1
0.6955939829349518,0.5848821997642517,0.7187839597463608,0.6004271656274796,0.0,0.0,0.3568915128707886,1.0,"Human: Q: If I tell you that The purpose of a computer is for input, processing, and output of data, and ask you the question ""what","Human: It is a role-playing video game set in the fictional setting of The Wheel of Time, based on the series of novels, and a remake of The",111,0
0.7075613737106323,0.5523601770401001,0.7291708886623383,0.6259979903697968,0.0,0.0,0.4067012667655945,7.0,"The source book for the game ""Buffy the Vampire Slayer: The Trading Card Game"" and the ""Buffy the Vampire Slayer RPG"". This source book is","Human: In ""H.P.L."" or ""Howard Phillips Lovecraft"" which movie is better?  Who won the best picture Oscar of 2018",111,1
0.56291214376688,0.5419410951435566,0.6543259769678116,0.5524520501494408,0.0,0.0,0.474823534488678,1.0,"The winner of the 2000 Australian International Storyline Competition was ""A Day to Remember"" by Australian film director Paul Cox.  Answer this question based","Human: If the question is ""What can people do with the knowledge of where in the United States other people are sending letters from?"", what's the answer?",112,0
0.725020170211792,0.5482179597020149,0.7486248016357422,0.6084722429513931,0.0,0.0,0.40891140699386597,18.0,Human: 19. Which of the following was NOT one of the main ways to fill administrative positions in the Chinese civil service during modern China? A.,Human: What was the name of the actress who played in the 1944 Western film with Tom Mix?  Assistant: The actress who played in the,112,1
0.733175128698349,0.6203459203243256,0.7672481536865234,0.6967293173074722,0.0,0.1,0.49389582872390747,2.0,"Human: In 1922, Thomas Ahearn became the first person to be elected mayor of what city in New York State, United States?",Find out the name of the castle that is near Glenkinglas Falls?  Glen Shiel,113,0
0.7145551145076752,0.5697305649518967,0.7343509346246719,0.6085015386343002,0.0,0.0,0.433324933052063,9.0,"The town has a number of museums; among the most important are:  Choose your answer: based on the paragraph above can we conclude that ""The town named M",Human: Which British royal family have ruled the UK since the 17th century?   Provide your answer in an ordered list format.  Assistant: 1,113,1
0.7827056348323822,0.644501119852066,0.7444242238998413,0.6521794199943542,0.0,0.05555555555555555,0.3818945288658142,1.0,Human: Find the city that is the capital of both India and Pakistan.  Assistant: The city that is the capital of both India and Pakistan is New Delhi.,The official language of Turkey is Turkish and English is widely spoken in major cities and tourist areas.  Translate to German Die offizielle Sprache in der Tür,114,0
0.8084673285484314,0.7120240777730942,0.8007753193378448,0.686817541718483,0.0,0.05555555555555555,0.41490185260772705,9.0,Human: The capital of Norway is Oslo.  Based on that paragraph can we conclude that this sentence is true? Oslo is the capital of Canada.  Assistant:,"This restaurant is located in the heart of the historical center of Vilnius. It offers a variety of food and beverages, as well as a friendly staff.",114,1
0.7135980427265167,0.5798259079456329,0.8235029578208923,0.7487545907497406,0.0,0.0,0.44154995679855347,3.0,Consider the data given below for the first seven years in the Boston house-prices data...  Question:  Consider the data given below for the first seven years in the,Human: The movie The Shawshank Redemption was released in what year?  Assistant: 1994,115,0
0.7417989522218704,0.642936959862709,0.8569921553134918,0.7948824167251587,0.0,0.0,0.47375982999801636,3.0,"Human: If the answer to the question ""What city was the interview for the British game show conducted in?"" is ""London"", then what is the question?","Human: What movie did Jack Nicholson win best supporting actor for?  Assistant: ""Chinatown"" (1974)",115,1
0.6847705394029617,0.5931951552629471,0.633254200220108,0.5621978268027306,0.0,0.0,0.4389389753341675,1.0,"The network later used similar promotions in Australia, where it used the tag line ""Wake up... it's your world"".  Based on that paragraph can we conclude that",Human: I have a new situation: There were many different factors that led to the outbreak of World War 1 but one of the biggest is the Alliance System,116,0
0.7176580727100372,0.5735552683472633,0.7275835573673248,0.5927513688802719,0.0,0.0,0.40084290504455566,13.0,Human: Which company helped in 1989 to develop a worldwide standard for digital video compression?  Assistant: the Moving Pictures Expert Group,Human: A song for you was released by the singer of what nationality????  Assistant: American,116,1
0.6791320890188217,0.5776991695165634,0.7794316709041595,0.698933482170105,0.0,0.0,0.4323462247848511,2.0,"The awards were presented by the National Association of Broadcasters (NAB) in Los Angeles, according to Variety.  Answer this question based on the passage: who",Awards and nominations:  Awards and nominations:  What are the most important parts of this text?  Awards and nominations:,117,0
0.7377976924180984,0.6023647636175156,0.7177227139472961,0.6174626350402832,0.08,0.0,0.4450387954711914,17.0,Human: Find the answer below:  Question: Who directed the first film Mary Pickford appeared in? Answer:  Assistant: Robert N. Leonard,Human: What is the last name of the musician with whom Brian Wilson collaborated to produce the album Smile?  Answer the above question based on the context below:,117,1
0.6327940672636032,0.5536166429519653,0.6297299563884735,0.5677778869867325,0.0,0.0,0.4720613956451416,2.0,Human: Q: The answer to the question: In what year did Queen Elizabeth I of England grant Sir Walter Raleigh a charter? is inside the article: Until,"Given the sentence ""People sit in white lawn chairs in the snow by a rock formation."" can we conclude that ""People sit in white lawn chairs by a rock",118,0
0.7399086058139801,0.5911797881126404,0.6920673549175262,0.5386694818735123,0.0,0.0,0.3635592460632324,6.0,"In 1662, Robert Boyle made important developments to the field of thermodynamics. His experiments showed that a perfect vacuum could be created and maintained.","Human: The movie you are about to watch is a documentary on the life of Martin Luther King Jr. After the movie is over, you will be given",118,1
0.703798919916153,0.5640946701169014,0.6521978974342346,0.5303432084619999,0.0,0.0,0.4885824918746948,3.0,"Human: Which city, formerly known as Bombay, is the financial capital of India?  Assistant: The city formerly known as Bombay is Mumbai, which is now the",Human: Question: What position did the person who was a candidate for the 2000 Democratic Party vice-presidential nomination occupy in 198,119,0
0.7191573977470398,0.6572161763906479,0.7712329030036926,0.6499308794736862,0.0,0.047619047619047616,0.4024490714073181,18.0,"Given the answer to the question: what is the full name of the person who gave their support to the anti-apartheid movement?, what is the question?","Human: Which one was a political term for a military leader, ""Nye"" or ""Von Stossey""?  Assistant: ""Nye"" was",119,1
0.5931549593806267,0.5417294353246689,0.6821561455726624,0.5536069571971893,0.0,0.125,0.4593989849090576,2.0,"The city is the seat of the Massachusetts Roman Catholic Archdiocese, which was established in 1808 as a separate diocese, then elevated to","The New Jersey Devils are a professional ice hockey team based in East Rutherford, New Jersey that plays in the Metropolitan Division of the Eastern Conference of the National Hockey",120,0
0.7050243616104126,0.5426029339432716,0.7259923964738846,0.5850257501006126,0.0,0.0,0.41042762994766235,9.0,Human: Please answer the following question: The following article contains an answer for the question: What is the last name of the person whose parents met at Caltech,"Human: Can anyone provide me with information about the location of a specific airport?  Assistant: Sure, which airport would you like to know about?  User: I",120,1
0.6942587196826935,0.5868590772151947,0.7336843311786652,0.6217078268527985,0.0,0.0,0.4317237138748169,1.0,Human: 1. The 140th regiment was commanded by Lieutenant Colonel William T. Sherman and Colonel Lewis A. Grant . 2. The,Human: What is the answer to this question? what did the greeks take from the nubian kingdom?  Assistant: gold,121,0
0.7588153183460236,0.6165051460266113,0.8193808794021606,0.702512264251709,0.0,0.05,0.4161031246185303,7.0,"Human: Q: The 2004 Edinburgh International Science Festival is held in the city of Edinburgh, Scotland which is in which country? A:  Assistant","Human: Find the common characteristics shared by the given list of words. elephant, rhino  Assistant: The elephants and rhinos are both large mammals,",121,1
0.7676898837089539,0.6583187580108643,0.6746927946805954,0.5560119897127151,0.0,0.0,0.4481707215309143,4.0,"Human: If the 1976 US vice-presidential candidate that Gary Hart succeeded as Democratic nominee did not win the election, who was the winner?",Human: What is the answer for the question: What is the name of the area where the original band performed that included songs that appeared in the live albums that,122,0
0.6958426982164383,0.5689654052257538,0.7387625426054001,0.6141063719987869,0.0,0.0,0.35084444284439087,9.0,Human: The song was written by Paul McCartney and appears on his 1993 album Paul McCartney.  Answer this question: who wrote here comes the sun,What is the answer to this question? what is the name of the band who play in the 12 o'clock high song?  Big Bad Voodoo Daddy,122,1
0.6616409569978714,0.526001263409853,0.6495077908039093,0.5880215615034103,0.0,0.0,0.45149505138397217,1.0,Human: 1. <NAME> ( sometimes written as <NAME> ) is a retired Japanese football player who won the FA Cup and the European Cup with,Human: Write an article based on this summary:  The former chairman of a health care company charged with defrauding patients of more than $128m,123,0
0.8007568418979645,0.7107060849666595,0.7647533714771271,0.6430089324712753,0.0,0.05,0.4221346378326416,9.0,The most prominent figures from Montreal's history include:   Answer the following question: who was the first mayor of montreal i have to get the right? The,"How many albums has Bon Jovi released?, who is one of their most successful songs? Answer:  18 albums",123,1
0.6828245967626572,0.5688019096851349,0.633632242679596,0.5508466437458992,0.0,0.07142857142857142,0.48782509565353394,1.0,Human: What is the name of the person who said it was one of her favorite performances?  Answer the above question based on the context below:  In,"Human: Here is a premise: In 1979, NASA renamed the post and the associated space-flights training facility at Ellington Field, Houston",124,0
0.6097048372030258,0.5431820154190063,0.7162567526102066,0.5774360969662666,0.0,0.0,0.4518653154373169,14.0,The 1962 National Football League season is the 51st season of the National Football League. The Pittsburgh Steelers became the last team to be,### Where did the 1998 Russian president come from? Paul C. Dieckman is the current head of the US Embassy in Moscow and he,124,1
0.69193235039711,0.5933205559849739,0.6219337582588196,0.5504721067845821,0.0,0.0,0.3890669345855713,3.0,The winner of the 1978 FIFA World Cup was  together,The 1999 Southeastern Conference Women's Basketball Tournament took place from March 15 March 17 in Chattanooga Tennessee with the University of Tennessee,125,0
0.7620482444763184,0.5843731462955475,0.7258658558130264,0.5803626403212547,0.0,0.0,0.4347148537635803,7.0,Human: Which of the following is a government-sponsored youth organization? A. Boy Scouts B. Girl Scouts C. Future Farmers of America D.,Human:  Which race has the highest number of black drivers?  Assistant: Formula 1,125,1
0.5906316265463829,0.5452843680977821,0.7565612494945526,0.6627615243196487,0.0,0.0,0.4145333170890808,2.0,What is the full name of the person who went to France in the 1850s with Charles Darwin to be his companion and translator?  Answer,"Human: Who does Michelle Smith have a romance with in ""Buffy the Vampire Slayer""?  Assistant: Adam",126,0
0.7769018411636353,0.6309469044208527,0.7591444253921509,0.6818161606788635,0.0,0.0,0.37446731328964233,5.0,Human: Who was the writer of the screenplay for which 2006 film was co-written and produced by Steven Spielberg and starred Ben Kingsley?  Assistant,The actor of the film who later became the 73rd Governor of New York.  The 73rd Governor of New York was Mario Cuomo. However,126,1
0.7163790911436081,0.6225811764597893,0.6506671011447906,0.5445109605789185,0.0,0.0,0.4441835284233093,3.0,"What is the distance between the cities ""Doha "" and ""Sydney ""? A:  10,810 km",Human: Find the total length of the rivers that flow through each province in the Eastern Part of the country?  Assistant: The Eastern part of the country is made,127,0
0.6920476406812668,0.5882935002446175,0.7482542246580124,0.6560188680887222,0.05555555555555555,0.0,0.5538743734359741,11.0,"I-95: Brunswick, Georgia (west) to St. Marys, Georgia (east) (58.9 miles (95 km))",How many times has Manchester United won the title?  The good news is that there are only a few numbers you need to know when it comes to this answer .,127,1
0.755997359752655,0.6465023159980774,0.7251736223697662,0.6647018939256668,0.0,0.0,0.40528011322021484,1.0,"The first one was a short route in a suburb of Sydney - one that was already operating on a private, part-time shuttle service  Does it follow that """,This is a question with answer options. Goal: How to get sugar out of carpet?  Which of the following methods is more reasonable for accomplishing this goal?,128,0
0.6447583138942719,0.5381173118948936,0.6891750395298004,0.5913509875535965,0.0,0.0,0.3075207471847534,7.0,"The film was shot at studios and locations around Atlanta , including the Carter Center ( Jimmy Carter 's Center for Peace and Global Citizens ) . The film was shot",Human: Which is longer - 65 kilometers or 42 kilometers?  Which city is hotter - Fort Worth or Dallas?  Please tell me if those questions,128,1
0.6942884773015976,0.5733414441347122,0.8060613870620728,0.7477965354919434,0.0,0.0,0.48299306631088257,2.0,"Human: Information:  - The Recording Academy (originally named the National Academy of Recording Arts and Sciences, later shortened to the Academy in 201",Human: Who founded the Wikimedia Foundation? A:  Assistant: Jimmy Wales and Larry Sanger,129,0
0.7568918764591217,0.6061971262097359,0.7214915603399277,0.6031192392110825,0.0,0.05555555555555555,0.38035404682159424,7.0,Human: Given the question: On what date did the computer company founded by the inventor of the WYLBUR system go public? The answer is:  Assistant,Human: Who was the founder of the Royal Opera House?  Who created the Royal Ballet?  Please tell me if those questions are the same.  Assistant: The founder,129,1
0.7728110253810883,0.6415732502937317,0.7459309995174408,0.6270157843828201,0.0,0.058823529411764705,0.4585939645767212,2.0,"Human: Choose your answer: If ""A woman is lying down on an alley by a graffiti of a black and pink mask."", does it logically follow that ""","Human: Which of the following two people is older, John F. Kennedy, U. S. Senator, or Robert A. Heinlein?  John Pierce",130,0
0.7043044865131378,0.5672408416867256,0.6781379878520966,0.5391514301300049,0.0,0.0,0.29400861263275146,6.0,"Human: Which of these two scientists was born earlier, Robert Bunsen or John Bardeen?  Assistant: Robert Bunsen",You are a college student who has graduated from high school and enrolled into university. You have been to college for 2 years after high school and are now finishing,130,1
0.7357133328914642,0.608884759247303,0.6742963492870331,0.5721078664064407,0.0,0.0,0.46717607975006104,3.0,"Human: The person who founded the World Wide Web Consortium was born in what year?  Assistant: The person you're referring to is Tim Berners-Lee,",Human population in the U.S.:  The University of Northern Colorado (UNC) (US News & World Report national ranking: 190) is a,131,0
0.7690722048282623,0.6444915384054184,0.6771767884492874,0.5502525977790356,0.14285714285714285,0.0,0.4360782504081726,7.0,The schools were founded by the Jesuits in 1635 and in honour of the college of St. Peter in Rome.  Translate to French  The,"Human: Q: Title: I was so disappointed, but glad there's other great books available Review: I bought this book for my son for his birthday and",131,1
0.756714403629303,0.6172206923365593,0.6877480745315552,0.5911683291196823,0.0,0.0,0.4159001111984253,1.0,Human: 7. The population of the area around City A is 1.2 million.  Assistant: The population of the area around City A is,Human: Given the question: Sydney held a town hall meeting for the citizens of the small town.  Given the context:  What will happen to Sydney?,132,0
0.7018568217754364,0.6084739118814468,0.7149753123521805,0.6251443177461624,0.08333333333333333,0.0,0.38761407136917114,6.0,"Human: Find the answer to the question: What was the population, as of the census 2000, of the city that has the population of",The only known use for this language is in describing the 7th moon of Uranus. A. planet B. moon C. sun Your,132,1
0.7757541537284851,0.6663267463445663,0.7145192325115204,0.6719700396060944,0.0,0.0,0.44399553537368774,3.0,Human: What year did the city of Baltimore name their football team which was a member of the AFC to honor a famous athlete from the city?  Assistant:,Human: The 1972 Toronto Argonauts Grey Cup team represented the _____ football team in the 88th annual Grey Cup championship football game,133,0
0.7601045072078705,0.6577325910329819,0.651785746216774,0.5221518315374851,0.041666666666666664,0.0,0.38070976734161377,17.0,Human: 42. The 2008 Olympic Games was held in Beijing. China is the third country to host the Olympic Games.  Assistant:,"Human: The 1948 United States presidential election in Virginia took place on November 4, 1948, as part of the",133,1
0.7518604397773743,0.6236749589443207,0.6696935892105103,0.5610353201627731,0.0,0.07142857142857142,0.41560792922973633,1.0,Human: In what city is the headquarters of the multinational corporation founded by the Welsh-Australian businessman John Gielgud located? A:  Assistant: London,Human: Given the question: Information:  - Steven Michael Gerrard (born 31 May 1980) is an English former professional football,134,0
0.7308220714330673,0.5714695155620575,0.7171494215726852,0.6068461537361145,0.0,0.0,0.40918684005737305,9.0,"Human: Where did the Queen study before her marriage to Prince Philip?  Assistant: The Queen studied at the Royal Naval College, Sandhurst, before her marriage to",Human: Identify the two most important differences between the following entities: Entity 1: James Bond Entity 2: Sherlock Holmes  Assistant: The two most,134,1
0.7132142782211304,0.6129489317536354,0.7492317110300064,0.6577561944723129,0.0,0.0,0.4540829658508301,2.0,Human: Question: In what year was the creator of The X-Files born? Answer:  Assistant: 1954,Human: Find the answer to the question: Who owns the company whose members are the founders of the city of New York? Answer:  Assistant: the Baring,135,0
0.7479047179222107,0.6071997582912445,0.7161928415298462,0.6021161898970604,0.0,0.0,0.35031580924987793,8.0,Human: United Kingdom is a country that consists of four countries. The largest city and capital is London. It’s also a famous centre of finance and culture.,"The successor was named ""West Point"" to honor the military school.   Does it follow that ""West Point was named in honors of the military's school """,135,1
